CODI FARMACIA,NOM FARMACIA,CODI ABS,NOM ABS,CODI MUNICIPI,NOM MUNICIPI,CODI POSTAL,TIPUS VIA,NOM VIA,NUMERO VIA
F08017075,"GARCIA RICO, MARIA",041,BARCELONA 4-C,08019,BARCELONA,08028,CR,PISUERGA,20
F08017082,"JIMENEZ MOGOLLON,ANABEL/JIMENEZ MOGOLLON,ELENA",205,SANT BOI DE LLOBREGAT 4,08200,SANT BOI DE LLOBREGAT,08830,CR,JAUME BALMES,33
F08017090,DIAZ DE LA CONCEPCION/PUERTO RODRIGUEZ,388,SANT CUGAT DEL VALLÈS-1,08205,SANT CUGAT DEL VALLÈS,08172,PS,SANT MAGI,50
F08017100,"ORUS PRAT, ANNA MARIA",222,SANTA COLOMA DE GRAMENET 1,08245,SANTA COLOMA DE GRAMENET,08922,CR,MILA I FONTANALS,27
F08017117,"CASANOVAS CID,MARIA FE/QUEJIGO CASANOVA, ANDREU",062,BARCELONA 8-F,08019,BARCELONA,08042,PS,VALLDAURA,166
F08017124,"XIRAU VERGES, MARIA DOLORS",282,BADALONA 11,08015,BADALONA,08915,CR,INDEPENDENCIA,18
F08017131,"VIDAL ALEMANY, SALVADOR",338,PIERA,08161,PIERA,08784,CR,PIERETA,31
F08017149,"VERDAGUER LORENZO, ALFRED",238,SANTA EUGÈNIA DE BERGA,08220,SANT JULIÀ DE VILATORTA,08504,CR,NURIA,11
F08017156,"SORIANO RAMS, JOSE ANTONIO",152,MATARÓ 1,08121,MATARÓ,08302,CR,JUAN SEBASTIAN ELCANO,2-4
F08017163,"RICO GONGORA,BLANCA NIEVES/LOPEZ RICO,IRENE",230,SANTA PERPÈTUA DE LA MOGODA,08260,SANTA PERPÈTUA DE MOGODA,08130,AV,TRES,16
F08017170,"LLINARES ARAEZ,PATRICIA/PEREZ CASASAYAS,OLGA",050,BARCELONA 6-D,08019,BARCELONA,08023,AV,VALLCARCA,188
F08017188,PELLICER LOPEZ/MIRALLES ROSET,395,BARCELONA 9-H,08019,BARCELONA,08030,CR,JORBA,27
F08017195,"TOMAS PUIG, MA. NEUS",071,BARCELONA 10-A,08019,BARCELONA,08005,CR,MARINA,20
F08017212,"BONET ORTIZ, M.TERESA",193,SABADELL 3A,08187,SABADELL,08207,CR,LLANERA,93
F08017220,"GALINDO PLANAS, CRISTINA",331,BARCELONA 10-J,08019,BARCELONA,08020,CR,GRAN VIA CORTS CATALANES,1113
F08017237,"BURDEUS REVERTER, CRISTINA",108,CORNELLÀ DE LLOBREGAT 1,08073,CORNELLÀ DE LLOBREGAT,08940,CT,D'ESPLUGUES,32
F08017244,"ANTON VELAZQUEZ, JOSEP",312,SANT ADRIÀ DEL BESÒS 2,08194,SANT ADRIÀ DE BESÒS,08930,CR,MAR,18
F08017251,"HERRERA GUILLEN, ESTHER",183,EL PRAT DE LLOBREGAT 2,08169,EL PRAT DE LLOBREGAT,08820,CR,URGELL,60-64
F08017276,"MATEU PEÑA, CARLES JOSEP.",316,VILANOVA I LA GELTRÚ 1,08307,VILANOVA I LA GELTRÚ,08800,AV,FRANCESC MACIA,122
F08017283,"ESTÉVEZ GÓMEZ, JAVIER ALEJANDRO",204,SANT BOI DE LLOBREGAT 3,08200,SANT BOI DE LLOBREGAT,08830,CR,DOCTOR IGNASI BARRAQUER,8
F08017290,"ALVAREZ SANTOS, GUILLERMO",224,SANTA COLOMA DE GRAMENET 3,08245,SANTA COLOMA DE GRAMENET,08924,CR,JULI GARRETA,14
F08017300,"VIVES PAL,ANTONI",110,CORNELLÀ DE LLOBREGAT 3,08073,CORNELLÀ DE LLOBREGAT,08940,CR,BONESTAR,68
F08017318,"ORENGA CASTELLS, G/FONTS MESTRES,S",310,RUBÍ 2,08184,RUBÍ,08191,PG,CRONOS,11
F08017325,"CABANAS MIRET,JOSEP",205,SANT BOI DE LLOBREGAT 4,08200,SANT BOI DE LLOBREGAT,08830,CR,FRANCESC MACIA,115
F08017332,"REALES NAVEIRA, ANA MARIA",396,BARCELONA 9-I,08019,BARCELONA,08030,CR,GUARDIOLA I FELIU,2
F08017340,"PEREZ ALFONSO, ADONINA",075,BARCELONA 10-E,08019,BARCELONA,08026,CR,INDEPENDENCIA,230
F08017357,"MILA ROCA , M.ISABEL",160,MOLINS DE REI,08123,MOLINS DE REI,08750,CR,RIERA MARIONA,3
F08017364,"CAMPABADAL MONFÀ, GEMMA",115,ESPARRAGUERA,08076,ESPARREGUERA,08292,CM,RAL,12
F08017371,"OROBITG MORIN, DANIEL",202,SANT BOI DE LLOBREGAT 1,08200,SANT BOI DE LLOBREGAT,08830,CR,EUSEBI GUELL,114
F08017389,"ALVAREZ SIERRA, TEODORO",105,CERDANYOLA DEL VALLÈS 2,08266,CERDANYOLA DEL VALLÈS,08290,AV,PRIMAVERA,11
F08017406,"REIG LAVERNIA, MARGARIDA",050,BARCELONA 6-D,08019,BARCELONA,08023,PS,MARE DE DEU DEL COLL,6
F08017420,"BLAY SALVADOR, BEGOÑA",028,BARCELONA 2-H,08019,BARCELONA,08013,CR,AUSIES MARCH,163
F08017438,"ROCA SERRA, MANUEL",040,BARCELONA 4-B,08019,BARCELONA,08028,TS,DE LES CORTS,190
F08017445,"MARTI ESCURSELL, M.ROSA",197,SABADELL 6,08187,SABADELL,08204,CR,SABONERIA,127
F08017452,"PLANAS ESCOBET, M.ROSA/CODINACH PLANAS, OLGA",194,SABADELL 3B,08187,SABADELL,08207,CR,PORTAL DE LA FLORESTA,25
F08017477,"ALONSO LIZONDO, AURORA / ARMERO RAMBLA, JAVIER.",302,MONTCADA I REIXAC,08125,MONTCADA I REIXAC,08110,RB,PAÏ?SOS CATALANS,51
F08017484,"ARANDA GUERRA, M DOLORES",,,08019,BARCELONA,08031,CR,SANTA MATILDE,8
F08017491,"PALAU ROIG, MARIA ELENA",299,L'HOSPITALET DE LLOBREGAT 12 (BELLVITGE),08101,L'HOSPITALET DE LLOBREGAT,08907,RB,MARINA,68
F08017501,"SANTAEUGENIA GERONES, M. ROSA",074,BARCELONA 10-D,08019,BARCELONA,08019,RB,DE PRIM,45
F08017519,"BELENGUER LLOPART, GEMMA",287,GRANOLLERS 4 - SUD,08096,GRANOLLERS,08402,CR,PLA DE BAIX,51
F08017526,"ANTOJA XIRAU, M. DOLORS",207,SANT CELONI,08207,SANT ESTEVE DE PALAUTORDERA,08461,CT,DEL MONTSENY,25
F08017540,"GIMENEZ GARCIA, LUIS DANIEL",117,ESPLUGUES DE LLOBREGAT 2,08077,ESPLUGUES DE LLOBREGAT,08950,CR,ROVELLAT,41-47
F08017558,"ROS CASANOVAS, M.DOLORS",097,CASTELLAR DEL VALLÈS,08051,CASTELLAR DEL VALLÈS,08211,AV,SANT ESTEVE,71
F08017565,"GRIMALT SANCHO,J/P VIVES GRIMALT",344,SABADELL 4-A,08187,SABADELL,08206,AV,PARAIRES,26 A
F08017572,"PINEDA MARFA, IMMACULADA",045,BARCELONA 5-D,08019,BARCELONA,08034,CR,DUQUESA D'ORLEANS,28
F08017580,"CODINA BARTIS, MIREIA",383,BARCELONA 3-H,08019,BARCELONA,08004,CR,TRAJA,20
F08017597,"AGUILO JUANOLA, E/BUSQUET AGUILO, S",396,BARCELONA 9-I,08019,BARCELONA,08030,CR,BARTRINA,7
F08017607,"CORAL VIGOUROUX, NINA",213,SANT JOAN DESPÍ 1,08217,SANT JOAN DESPÍ,08970,CR,TORRENT D'EN NEGRE,10
F08017614,"LLADOS TIRADO, JOAN RAMON",366,CASTELLDEFELS-2,08056,CASTELLDEFELS,08860,AV,CONSTITUCIO,378
F08017621,"TORRAS AMBROS, JOSEP",315,VALL DEL TENES,08023,BIGUES I RIELLS,08415,CR,ANNA MOGAS,116-128
F08017639,"MASSANA CLOSA, ROSER",269,VILANOVA DEL CAMÍ,08302,VILANOVA DEL CAMÍ,08788,CR,MAJOR,95 BIS
F08017646,"BLANCHART TINTO, MERITXELL",196,SABADELL 5,08187,SABADELL,08205,CR,CESAR TORRAS,132
F08017653,"SANCHEZ CALUCHO,ROSA",183,EL PRAT DE LLOBREGAT 2,08169,EL PRAT DE LLOBREGAT,08820,CT,MARINA,128
F08017660,"GOMEZ PEREZ, LAURA",281,BADALONA 10,08015,BADALONA,08917,AV,PUIGFRED,33
F08017678,"SALVADOR SOLE, PALMIRA",071,BARCELONA 10-A,08019,BARCELONA,08005,CR,MARINA,69
F08017685,"SANTOS MARCOS, CRISTINA",022,BARCELONA 2-B,08019,BARCELONA,08015,AV,ROMA,18
F08017692,"CHAVARRIA LAMEYRE, FRANCESC",368,SANTA COLOMA DE GRAMENET 6,08245,SANTA COLOMA DE GRAMENET,08923,CR,MOSSEN JACINT VERDAGUER,107
F08017702,"DE CIURANA RIBAS, TERESA DE",021,BARCELONA 2-A,08019,BARCELONA,08015,CR,CALABRIA,27
F08017710,"SANCHEZ GARCIA, M.DEL CARME",040,BARCELONA 4-B,08019,BARCELONA,08029,CR,DEU i MATA,96
F08017727,"PRADELL BUXO, JAUME",146,MANRESA 2,08113,MANRESA,08242,PS,PERE III,55
F08017734,"ADZET PANADES, MARIA ELENA",372,IGUALADA-2,08102,IGUALADA,08700,AV,BARCELONA,9
F08017741,"SOLA MARTIN, MIQUEL",038,BARCELONA 3-G,08019,BARCELONA,08028,CR,TENOR MASSINI,116
F08017759,"MIRALLES TEJEDO, JOSE ANTONIO.",326,BARCELONA 7-G,08019,BARCELONA,08032,CR,AMILCAR,151
F08017766,"DE CASTRO GARNELO, ARIADNA M.",045,BARCELONA 5-D,08019,BARCELONA,08017,CR,HORT DE LA VILA,41
F08017773,"VIU COROMINAS, MARIA",082,BERGA,08011,AVIÀ,08610,AV,PAU CASAL,34
F08017780,"GABARRO SOLE, RAMON",297,L'HOSPITALET DE LLOBREGAT 10 - C.SERRA,08101,L'HOSPITALET DE LLOBREGAT,08906,AV,ISABEL LA CATOLICA,25
F08017798,MILA PLANS ROSA M,286,GRANOLLERS 3 - CENTRE EST,08096,GRANOLLERS,08402,PS,DE LA MUNTANYA,74
F08017808,"JIMÉNEZ SANTANO, MARÍA ÁNGELA.",252,TERRASSA F,08120,MATADEPERA,08230,CR,PRATGINESTÓS,21
F08017815,"GARCÍA CABALLERO, ARÁNZAZU",348,MOLLET DEL VALLÈS-EST,08124,MOLLET DEL VALLÈS,08100,CR,SANT RAMON,55
F08017822,"SANCHEZ BAILON, ANA MARIA",105,CERDANYOLA DEL VALLÈS 2,08266,CERDANYOLA DEL VALLÈS,08290,CR,SANTA ROSA,36-38
F08017830,"MACIA GOÑI, MONTSERRAT",284,GRANOLLERS 1 -OEST,08041,CANOVELLES,08420,CR,VERGE DEL PILAR,5
F08017847,"SECANELL ROCA, JOSEP M.",229,SANTA MARGARIDA DE MONTBUI,08250,SANTA MARGARIDA DE MONTBUI,08710,CT,DE VALLS,34
F08017854,"PATERNA PATERNA, JESUS",074,BARCELONA 10-D,08019,BARCELONA,08019,CR,BERNAT METGE,6-8
F08017861,"FONS JOVANI,V/FONS JOVANI,G",054,BARCELONA 7-D,08019,BARCELONA,08032,CR,TREVOL,2
F08017879,"DELGADO RICA, MA PILAR",,,08019,BARCELONA,08016,CR,ENRIC CASANOVAS,94
F08017886,"ENGELBERTO MUHR, PABLO.",331,BARCELONA 10-J,08019,BARCELONA,08020,CR,ANDRADE,151
F08017893,"BALADRON ACERO, MARIA",036,BARCELONA 3-E,08019,BARCELONA,08014,CR,CICERO,12
F08017903,"FERNANDEZ MORENO, MIGUEL",051,BARCELONA 7-A,08019,BARCELONA,08024,CR,PASTEUR,1
F08017910,"GIMENO SISCAR, JORGE",341,BADALONA 7A,08015,BADALONA,08913,CR,BELLAVISTA,38 TDA 1
F08017928,"EURAS VILALTA,ELENA/EURAS VILALTA,NURIA",351,VIC-2 SUD,08298,VIC,08500,CR,TAGAMANENT,1
F08017935,"PLANA MENDO, JOAN JOSEP",077,BARCELONA 10-G,08019,BARCELONA,08018,CR,LOPE DE VEGA,282
F08017942,"ALIBERCH ROCA, XAVIER",350,VIC-1 NORD,08298,VIC,08500,RD,CAMPRODON,36
F08017950,"MONTSERRAT OLIVELLA, ANTONI",309,RUBÍ 1,08184,RUBÍ,08191,CR,SANT JORDI,25
F08017967,"MONELLS PAGES, GUIOMAR",,,08019,BARCELONA,08016,CR,PINTOR ALSAMORA,21
F08017974,"NOGUERAS ESCORSA, NOEMÍ.",155,MATARÓ 4,08121,MATARÓ,08304,CR,ALMERIA,77
F08017981,"BARENYS DE LACHA, M.CARME",034,BARCELONA 3-C,08019,BARCELONA,08038,PS,ZONA FRANCA,122
F08017999,"PAZ ROSAURA, MARIA MERCE",249,TERRASSA C,08279,TERRASSA,08228,CR,HOLANDA,5
F08018008,"VEGA MASANA, M.TERESA DE",022,BARCELONA 2-B,08019,BARCELONA,08015,CR,VILADOMAT,154
F08018015,"GIBERT ROVIRA, JOAN ALBERT",367,PALLEJÀ,08157,PALLEJÀ,08780,CR,PAU CLARIS,35
F08018022,"BASSONS BONCOMPTE, M.TERESA",209,SANT FELIU DE LLOBREGAT 1,08211,SANT FELIU DE LLOBREGAT,08980,CR,RUPERT LLADO,5
F08018030,"GARRABOU GOMA, MANUEL",251,TERRASSA E,08279,TERRASSA,08225,AV,PARLAMENT,28
F08018047,"CASTELLA AUMEDES, CARLES/SANCHEZ MURILLO, LLUIS",203,SANT BOI DE LLOBREGAT 2,08200,SANT BOI DE LLOBREGAT,08830,CR,DE JOAN MARAGALL,26
F08018054,"TORRENTS PONT, JAUME",104,CERDANYOLA DEL VALLÈS 1,08266,CERDANYOLA DEL VALLÈS,08290,CR,DIAGONAL,34
F08018061,"BARLOQUE TRIUS, NURIA / SOLANS LAQUE, ANNA M.",280,BADALONA 9,08015,BADALONA,08917,CR,OTGER,2
F08018079,"JOVE GASCON, M.ROSA",078,BARCELONA 10-H,08019,BARCELONA,08020,CR,MENORCA,6
F08018086,"BENITO SOLANES, ANA.",079,BARCELONA 10-I,08019,BARCELONA,08020,RB,PRIM,244
F08018093,"GONZALEZ OROZCO, DOMIRA",062,BARCELONA 8-F,08019,BARCELONA,08042,VI,FAVENCIA,172
F08018103,"TAOUDI BENKIRANE, ANASSE",065,BARCELONA 9-A,08019,BARCELONA,08027,CR,BERENGUER DE PALOU,37
F08018110,"ESCODA ESCODA, MERCEDES",036,BARCELONA 3-E,08019,BARCELONA,08028,CR,MIQUEL ANGEL,113
F08018128,"JANER MUNUERA, M. ASUNCIÓN/PÉREZ JANER, FERRAN",067,BARCELONA 9-C,08019,BARCELONA,08027,CR,JOAN DE GARAY,59
F08018135,"VALLES QUERALT, ROSA MARIA",372,IGUALADA-2,08102,IGUALADA,08700,AV,NOSTRE SENYORA DE LA PIETAT,27
F08018142,"PERIS ZARAGOZA, M CARMEN",027,BARCELONA 2-G,08019,BARCELONA,08009,CR,BAILEN,92
F08018167,"SUBIRATS COSTA, JOAN RAMON",154,MATARÓ 3,08121,MATARÓ,08304,CR,BLAI PARERA,35
F08018174,"MILLÁN LAFARGUE, XAVIER.",348,MOLLET DEL VALLÈS-EST,08124,MOLLET DEL VALLÈS,08100,CR,CAN FLEQUER,19
F08018181,"GUILLEN RODRIGUEZ, CONSOL",,,08019,BARCELONA,08016,AV,RIO DE JANEIRO,65
F08018199,"CASANOVAS BAIGET, PERE",062,BARCELONA 8-F,08019,BARCELONA,08042,PS,URRUTIA,113
F08018209,"VIDAL DELCLOS,R/JUVES VIDAL,A",176,PENEDÈS RURAL,08094,LA GRANADA,08792,CR,SANT CRISTOFOL,8
F08018216,"TERRASSA CAFFARO, M.LLUISA",205,SANT BOI DE LLOBREGAT 4,08200,SANT BOI DE LLOBREGAT,08830,AV,ONZE DE SETEMBRE,58
F08018223,"PUGA GASULL, BERTA",074,BARCELONA 10-D,08019,BARCELONA,08019,CR,SANT RAMON DE PENYAFORT,3
F08018230,"CHACON PUIG, ROBERTO DARIO.",366,CASTELLDEFELS-2,08056,CASTELLDEFELS,08860,AV,DIAGONAL,30-32
F08018248,"FERNANDEZ RODRIGUEZ, LEANDRO",065,BARCELONA 9-A,08019,BARCELONA,08027,AV,MERIDIANA,344
F08018255,"VICEN CARBO, MARIA INMACULADA",074,BARCELONA 10-D,08019,BARCELONA,08020,CR,JOSEP PLA,184-186
F08018262,"ARTIGALAS BOIXAREU, NURIA",011,ARTÉS,08010,ARTÉS,08271,CR,ROCAFORT,60
F08018270,"FERRAGUT VENTURA, ANTONIO",205,SANT BOI DE LLOBREGAT 4,08200,SANT BOI DE LLOBREGAT,08830,CR,CERDANYA,22
F08018294,"CASTILLO GUERRERO, ALEJANDRO DEL",053,BARCELONA 7-C,08019,BARCELONA,08032,CR,MONTSERRAT DE CASANOVAS,184
F08018304,"TORRENTS LORCA, M.DEL CARME",235,SITGES,08270,SITGES,08870,CR,SANT MUS,S/N
F08018311,"YUSTE BOTEY, MIQUEL ANGEL",204,SANT BOI DE LLOBREGAT 3,08200,SANT BOI DE LLOBREGAT,08830,CR,GALICIA,71
F08018329,"SORIANO SANTIGOSA, ROSER",222,SANTA COLOMA DE GRAMENET 1,08245,SANTA COLOMA DE GRAMENET,08921,CR,AMERICA,2
F08018336,"OLIVERAS MARTIN, JUAN",297,L'HOSPITALET DE LLOBREGAT 10 - C.SERRA,08101,L'HOSPITALET DE LLOBREGAT,08906,CT,ESPLUGUES,26
F08018343,"ESQUERRA AMARGOS, CONCEPCIO",040,BARCELONA 4-B,08019,BARCELONA,08028,CR,LLUÇA,22
F08018350,"CALVO SANCHEZ, RUTH",300,LA LLAGOSTA,08105,LA LLAGOSTA,08120,PL,CONCORDIA,1
F08018368,"TODO LOPEZ, E/IRACHETA TODO,M",224,SANTA COLOMA DE GRAMENET 3,08245,SANTA COLOMA DE GRAMENET,08924,CR,ARAGO,29
F08018375,"FERNANDEZ RETUERTO, M.CARME",065,BARCELONA 9-A,08019,BARCELONA,08030,RB,ONZE DE SETEMBRE,15
F08018382,"PUIG DOMINGO, MARIA",023,BARCELONA 2-C,08019,BARCELONA,08029,CR,CORSEGA,78-80
F08018390,"CHAMARRO AGUILERA,MA. ROSA",073,BARCELONA 10-C,08019,BARCELONA,08020,CR,GRAN VIA CORTS CATALANES,1052
F08018400,"GIMENO DOMINGUEZ, CARLES",055,BARCELONA 7-E,08019,BARCELONA,08035,CR,JUDEA,5
F08018417,"TORRENTS BERGÉ, SANTIAGO",034,BARCELONA 3-C,08019,BARCELONA,08038,CR,MARE DE DEU DEL PORT,255
F08018424,"DARÍO MESSI, CRISTIAN",075,BARCELONA 10-E,08019,BARCELONA,08026,CR,VALENCIA,614 BIS
F08018431,"PUIGCARBO RAFEL, ANNA",222,SANTA COLOMA DE GRAMENET 1,08245,SANTA COLOMA DE GRAMENET,08922,CR,IRLANDA,104
F08018449,"VIAYNA CARDONA, CRISTINA",362,OCATA-TEIÀ,08118,EL MASNOU,08320,AV,PRESIDENT JOHN F KENNEDY,5
F08018456,"ARROYO FERNANDEZ, EMPAR",375,SANT VICENÇ DELS HORTS-2,08263,SANT VICENÇ DELS HORTS,08620,CR,CORUÑA,46
F08018463,"MASSAGUE VENDRELL,MA. TERESA",041,BARCELONA 4-C,08019,BARCELONA,08034,CR,GONZALEZ TABLAS,5
F08018470,"MOLINA ROMERO, JOSEFA",331,BARCELONA 10-J,08019,BARCELONA,08020,CR,MARESMA,218
F08018488,"SEGARRA GURRIA, MARIA PILAR",077,BARCELONA 10-G,08019,BARCELONA,08018,CR,GRAN VIA CORTS CATALANES,839
F08018495,"ARRANZ BAYOD, PILAR /SALLES ARRANZ, M.CARMEN",077,BARCELONA 10-G,08019,BARCELONA,08018,CR,CONCILI DE TRENT,7
F08018505,"MORALES ESPINA,M.CARME/MERCE",295,L'HOSPITALET DE LLOBREGAT 8-FLORIDA S.,08101,L'HOSPITALET DE LLOBREGAT,08905,CR,PEDRAFORCA,112-114
F08018512,"RASTROLLO CASTRO, M. LLUISA",065,BARCELONA 9-A,08019,BARCELONA,08027,CR,TORROELLA DE MONTGRI,23
F08018520,"MARTÍNEZ CODINA, MARC",265,VILADECANS 1,08301,VILADECANS,08840,PL,ARQUEBISBE MODREGO,11-12
F08018537,"PEREZ FLEITAS, DACIL.",073,BARCELONA 10-C,08019,BARCELONA,08005,CR,LOPE DE VEGA,123
F08018544,"SINGLA VILANOVA, M.ROSA",371,IGUALADA-1,08102,IGUALADA,08700,CR,DOCTOR PUJADES,47
F08018551,"ROTLLAN PARE, MARGARIDA",266,VILADECANS 2,08301,VILADECANS,08840,CR,PRAT DE LA RIBA,66
F08018569,"LIARTE CHICO, VANESSA/ROIG ESCOBAR, BERTA",051,BARCELONA 7-A,08019,BARCELONA,08024,CR,ALBERT LLANAS,28
F08018576,"RODRIGUEZ FATOU, FERMIN",186,PREMIÀ DE MAR,08230,PREMIÀ DE DALT,08338,AV,TARRAGONA,10 BIS
F08018583,"CLAPES RODRIGUEZ, JORDI",214,SANT JOAN DESPÍ 2,08217,SANT JOAN DESPÍ,08970,CR,JOAN MARAGALL,14
F08018590,"BUDALLES SALA, INMACULADA",322,CIUTAT BADIA,08904,BADIA DEL VALLÈS,08214,AV,BURGOS,42
F08018600,"GARCIA MOROS, M.PILAR",072,BARCELONA 10-B,08019,BARCELONA,08005,CR,LLULL,229
F08018618,"TORRES PUENTE,ZWENTIBOLD/MANERA BELTRAN,SONIA",030,BARCELONA 2-J,08019,BARCELONA,08013,CR,NAPOLS,235
F08018625,"COLL CASULLERAS, CLARA",164,MONTORNÈS / MONTMELÓ,08135,MONTMELÓ,08160,CR,DIPUTACIO,17
F08018632,"FAUS RIERA, NURIA",069,BARCELONA 9-E,08019,BARCELONA,08030,CR,LIMA,16
F08018640,"ARROYO GARCIA, GABRIEL",235,SITGES,08270,SITGES,08870,CR,PORT ALEGRE,57
F08018657,"MARTÍN BLANES, MIREIA",396,BARCELONA 9-I,08019,BARCELONA,08030,CR,GRAN DE SANT ANDREU,505
F08018664,"ORENGA CASTELLS, M EUGENIA",388,SANT CUGAT DEL VALLÈS-1,08205,SANT CUGAT DEL VALLÈS,08172,RB,DEL CELLER,97
F08018689,"ALCANTARA FELIPE,ANA ISABEL/LERA DE LEON,PEDRO LUIS",226,SANTA COLOMA DE GRAMENET 5,08245,SANTA COLOMA DE GRAMENET,08923,CR,MAS MARI,56
F08018696,"ANARTE SALVADOR, MA. DEL PRADO",249,TERRASSA C,08279,TERRASSA,08228,CR,FRANÇA,20
F08018706,"GABARRO BALLESTEROS, ROSA M.",202,SANT BOI DE LLOBREGAT 1,08200,SANT BOI DE LLOBREGAT,08830,CR,RUBIO I ORS,50
F08018713,TEIXIDO GONZALEZ/GONZALEZ ROGER,072,BARCELONA 10-B,08019,BARCELONA,08005,CR,LLULL,269
F08018720,"SUBIAS SOLANAS, LAURA",071,BARCELONA 10-A,08019,BARCELONA,08018,CR,WELLINGTON,27
F08018738,"BAINAD CABALLE, JACINT",028,BARCELONA 2-H,08019,BARCELONA,08013,CR,ALI BEY,38
F08018745,"FERRER SAN JOSE, CARLES",197,SABADELL 6,08187,SABADELL,08204,CR,REIS CATOLICS,39
F08018752,"FONOLLA CUIXART, PERE JOSEP",360,MARTORELL RURAL,08222,SANT LLORENÇ D'HORTONS,08791,CR,SANTA FILOMENA,34
F08018760,"SANTOS DEL RIO, M.CONCEPCIO",291,L'HOSPITALET DE LLOBREGAT 4 TORRASSA,08101,L'HOSPITALET DE LLOBREGAT,08904,CR,JOVENTUT,85
F08018784,"ORIOL SERRA, LLUIS A./ORIOL ROCAFIGUERA,ESTHER",378,RUBÍ -3,08184,RUBÍ,08191,CR,SAFIR,28
F08018801,"CABECERAN ESTEVE, ANA MARIA",070,BARCELONA 9-F,08019,BARCELONA,08033,VI,BARCINO,61
F08018819,"GARCIAPONS PULIDO,MARGARITA/GARCIAPONS PULIDO,PATRICIA",396,BARCELONA 9-I,08019,BARCELONA,08030,CR,CINCA,92
F08018826,VILELLA BUXADERAS/NOGUERA VILELLA,253,TONA,08283,TONA,08551,CR,SEVA,1
F08018833,"ALERT BADIA, MONTSERRAT",115,ESPARRAGUERA,08076,ESPARREGUERA,08292,PL,SANT MAGI,14
F08018840,"BADIA SOLER, JOSEP",082,BERGA,08022,BERGA,08600,PS,INDUSTRIA,23
F08018858,"SATORRES LAPEÑA, MANUEL",348,MOLLET DEL VALLÈS-EST,08124,MOLLET DEL VALLÈS,08100,AV,LLIBERTAT,36-38
F08018865,"REYNOSO BONET, M.VICTORIA DE",356,TERRASSA-G,08279,TERRASSA,08223,CR,IGUALADA,28
F08018872,"BALASCH IBORRA, MONTSERRAT",251,TERRASSA E,08279,TERRASSA,08225,AV,JOSEP TARRADELLAS,56
F08018880,"GIMENEZ CHANCHO, YOLANDA",047,BARCELONA 6-A,08019,BARCELONA,08025,CR,ROMANS,1
F08018897,"LARRINAGA CASADO, JOSE RAMON",039,BARCELONA 4-A,08019,BARCELONA,08029,CR,MONTNEGRE,11-13
F08018907,"MARTÍ ESCURSELL, SÍLVIA.",322,CIUTAT BADIA,08904,BADIA DEL VALLÈS,08214,AV,MEDITERRANI,26
F08018914,"JUVE SANTACANA, ANTON",371,IGUALADA-1,08102,IGUALADA,08700,AV,MONTSERRAT,27
F08018921,"VILA BRAGADO, PAU",205,SANT BOI DE LLOBREGAT 4,08200,SANT BOI DE LLOBREGAT,08830,CR,BALDIRI DEU I PRIU,21
F08018939,"ROIG AVILES, ISABEL",052,BARCELONA 7-B,08019,BARCELONA,08025,CR,ROSALIA DE CASTRO,52
F08018953,"MIRANDA FLORES, A.SANTIAGO",209,SANT FELIU DE LLOBREGAT 1,08211,SANT FELIU DE LLOBREGAT,08980,CR,HOSPITALET,5
F08018978,"MORATÓ ABAD, SARA",341,BADALONA 7A,08015,BADALONA,08913,RD,SANT ANTONI LLEFIA,95-99
F08018985,"HERRERO OLIVER, M. CONSOL",,,08019,BARCELONA,08016,AV,MERIDIANA,479
F08018992,"SERRANO BESERAN, MONTSERRAT",225,SANTA COLOMA DE GRAMENET 4,08245,SANTA COLOMA DE GRAMENET,08922,AV,SANTA COLOMA,95
F08019001,"HERNANDEZ ALONSO, MARIA ANGELES",293,L'HOSPITALET DE LLOBREGAT 6-S.EULÀLIA S.,08101,L'HOSPITALET DE LLOBREGAT,08902,CR,BADALONA,10
F08019019,"BAÑERES MERINERO, FRANCESC",205,SANT BOI DE LLOBREGAT 4,08200,SANT BOI DE LLOBREGAT,08830,CR,INDUSTRIA,26
F08019026,"MACIAN PRADAS, MONTSERRAT",035,BARCELONA 3-D,08019,BARCELONA,08014,CR,QUETZAL,31
F08019033,"TORRAS CABO, POL",252,TERRASSA F,08279,TERRASSA,08226,AV,JAUME I,354
F08019040,"DE VEGA RUBIO, ANABEL",247,TERRASSA A,08279,TERRASSA,08226,AV,JAUME I,239
F08019058,"ESPINET DEL HOYO, MARC.",160,MOLINS DE REI,08123,MOLINS DE REI,08750,CR,MENENDEZ PELAYO,36
F08019065,"CASAS SANCHEZ, XAVIER",183,EL PRAT DE LLOBREGAT 2,08169,EL PRAT DE LLOBREGAT,08820,CR,LLEIDA,88
F08019072,"LÓPEZ CONESA, LUIS JAVIER",039,BARCELONA 4-A,08019,BARCELONA,08029,CR,BREDA,14
F08019080,"SALA CARCEL,NATIVITAT/GARCIA SALA,DANIEL/GARCIA SALA,XAVIER",401,VILADECANS 3,08301,VILADECANS,08840,CR,SAN MARIANO,99
F08019097,"RUIZ-CARRILO FITE, M.ROSA",156,MATARÓ 5,08121,MATARÓ,08303,RD,ROCA BLANCA,1
F08019107,"DELESIE, NATALIE",036,BARCELONA 3-E,08019,BARCELONA,08028,CR,ANTONI DE CAMPMANY,31
