"","codi_farmacia","nom_farmacia","codi_abs","nom_abs","codi_municipi","nom_municipi","codi_postal","tipus_via.x","nom_via","num_via","idequipament","alies","nom","categoria","tipus_via.y","via","sufix_via","num","cpostal","poblacio","comarca","telefon1","telefon2","fax","utmx","utmy","longitud","latitud","email","web","data_modificacio","propietats","localitzacio"
"465","F08019499","Collado Pallarés, Esther",202,"SANT BOI DE LLOBREGAT 1",8200,"SANT BOI DE LLOBREGAT",8830,"CR","RIERA GASULLA","10",3624443,"Farmàcia Collado Pallarés, Esther","Farmàcia Collado Pallarés, Esther","Salut|Farmàcies||",""," CR RIERA GASULLA, 10",NA,NA,8830,"Sant Boi de Llobregat","Baix Llobregat",936401538,NA,NA,418912.186,4578111.059,2.030688385,41.350417194,NA,NA,"2020-03-18T07:57:01.000Z",NA,"POINT (2.0306883 41.350418)"
"466","F08019523","Ricarte Fillola, Santiago",65,"BARCELONA 9-A",8019,"BARCELONA",8027,"CR","PALENCIA","35",3624446,"Farmàcia Ricarte Fillola, Santiago","Farmàcia Ricarte Fillola, Santiago","Salut|Farmàcies||",""," CR PALENCIA, 00035",NA,NA,8027,"Barcelona","Barcelonès",933409266,NA,NA,432355.898,4585524.069,2.190547988,41.418425479,NA,NA,"2020-03-18T07:56:32.000Z",NA,"POINT (2.190548 41.418427)"
"467","F08019530","Meresman Horisberger, Edith Elena",41,"BARCELONA 4-C",8019,"BARCELONA",8028,"AV","XILE","42",3624555,"Farmàcia Meresman Horisberger, Edith Elena","Farmàcia Meresman Horisberger, Edith Elena","Salut|Farmàcies||",""," AV XILE, 42",NA,NA,8028,"Barcelona","Barcelonès",932403071,NA,NA,425861.67,4581194.715,2.113374551,41.378860065,NA,NA,"2020-03-18T07:56:36.000Z",NA,"POINT (2.1133745 41.37886)"
"468","F08019650","Sotelo Prats, Lluc",275,"BADALONA 4",8015,"BADALONA",8912,"AV","ALFONS XIII","127-129",3624567,"Farmàcia Sotelo Prats, Lluc","Farmàcia Sotelo Prats, Lluc","Salut|Farmàcies||",""," AV ALFONS XIII, 127",NA,NA,8912,"Badalona","Barcelonès",933879350,NA,NA,435971.147,4588117.101,2.23353079,41.442076492,NA,NA,"2020-03-18T07:56:54.000Z",NA,"POINT (2.2335308 41.442078)"
"469","F08019763","Marin Pares, Esther",182,"EL PRAT DE LLOBREGAT 1",8169,"EL PRAT DE LLOBREGAT",8820,"CR","MAURICI VILUMARA","48",3624577,"Farmàcia Marin Pares, Esther","Farmàcia Marin Pares, Esther","Salut|Farmàcies||",""," CR MAURICI VILOMARA, 48",NA,NA,8820,"Prat de Llobregat, el","Baix Llobregat",933792200,NA,NA,424384.96,4575723.989,2.096398255,41.329450229,NA,NA,"2020-03-18T07:57:02.000Z",NA,"POINT (2.0963984 41.32945)"
"470","F08019795","Matas Margarit, Rosa M.",168,"OLESA DE MONTSERRAT",8147,"OLESA DE MONTSERRAT",8640,"CR","ARGELINES","49",3624579,"Farmàcia Matas Margarit, Rosa M.","Farmàcia Matas Margarit, Rosa M.","Salut|Farmàcies||",""," CR ARGELINES, 49",NA,NA,8640,"Olesa de Montserrat","Baix Llobregat",937781036,NA,NA,407417.763,4599935.293,1.889963468,41.54572377,NA,NA,"2020-03-18T07:57:02.000Z",NA,"POINT (1.8899635 41.545723)"
"471","F08019869","Calduch Porta, Marta",216,"SANT JUST DESVERN",8221,"SANT JUST DESVERN",8960,"CR","MIQUEL REVERTER","22",3624586,"Farmàcia Calduch Porta, Marta","Farmàcia Calduch Porta, Marta","Salut|Farmàcies||",""," CR MIQUEL REVERTER, 22",NA,NA,8960,"Sant Just Desvern","Baix Llobregat",933720201,NA,NA,422563.333,4581940.152,2.073839094,41.385263158,NA,NA,"2020-03-18T07:56:58.000Z",NA,"POINT (2.0738392 41.38526)"
"472","F08019940","Corominas Moliner, Anna",82,"BERGA",8268,"CERCS",8698,"CR","CAIXA D'ESTALVIS DE MANRESA","6",3624594,"Farmàcia Corominas Moliner, Anna","Farmàcia Corominas Moliner, Anna","Salut|Farmàcies||",""," CR CAIXA D'ESTALVIS DE MANRESA, s/n",NA,NA,8698,"Cercs","Berguedà",938248252,NA,NA,405511.653,4667285.674,1.856361175,42.151999494,NA,NA,"2020-03-18T07:57:19.000Z",NA,"POINT (1.8563612 42.152)"
"473","F08019996","Mas Lombarte, Antoni",285,"GRANOLLERS 2 - NORD",8096,"GRANOLLERS",8402,"CR","BERTRAN DE SEVA","3",3624707,"Farmàcia Mas Lombarte, Antoni","Farmàcia Mas Lombarte, Antoni","Salut|Farmàcies||",""," CR BERTRAN DE SEVA, 3",NA,NA,8400,"Granollers","Vallès Oriental",938491810,NA,NA,441204.507,4607086.938,2.294318719,41.613332957,NA,NA,"2020-03-18T07:55:51.000Z",NA,"POINT (2.2943187 41.613335)"
"474","F08020039","Buxeda Figuerola, Marta",356,"TERRASSA-G",8279,"TERRASSA",8223,"AV","SANTA EULALIA","371",3624711,"Farmàcia Buxeda Figuerola, Marta","Farmàcia Buxeda Figuerola, Marta","Salut|Farmàcies||",""," AV SANTA EULÀLIA, 371, bloc 2, porta 2",NA,NA,8223,"Terrassa","Vallès Occidental",937836960,NA,NA,419016.747,4600570.48,2.028926033,41.552702603,NA,NA,"2020-03-18T07:55:55.000Z",NA,"POINT (2.0289261 41.552704)"
"475","F08020046","Gomez Mundo, Marta",253,"TONA",8269,"SEVA",8553,"AV","ONZE DE SETEMBRE","38",3624712,"Farmàcia Gomez Mundo, Marta","Farmàcia Gomez Mundo, Marta","Salut|Farmàcies||",""," AV ONZE DE SETEMBRE, 38",NA,NA,8553,"Seva","Osona",938840039,NA,NA,440343.866,4631982.307,2.281495979,41.837486565,NA,NA,"2020-03-18T07:57:17.000Z",NA,"POINT (2.281496 41.837486)"
"476","F08020060","Morillo Basas, Lourdes",74,"BARCELONA 10-D",8019,"BARCELONA",8020,"CR","PARAGUAY","25",3624714,"Farmàcia Morillo Basas, Lourdes","Farmàcia Morillo Basas, Lourdes","Salut|Farmàcies||",""," CR PARAGUAI, 00025",NA,NA,8020,"Barcelona","Barcelonès",933138400,NA,NA,433778.877,4585385.986,2.207589372,41.417300336,NA,NA,"2020-03-18T07:56:35.000Z",NA,"POINT (2.2075894 41.4173)"
"477","F08020141","Gil Colomer, Pilar",95,"CARDEDEU",8046,"CARDEDEU",8440,"CR","ARAGO","39",3624721,"Farmàcia Gil Colomer, Pilar","Farmàcia Gil Colomer, Pilar","Salut|Farmàcies||",""," CR ARAGO, 39",NA,NA,8440,"Cardedeu","Vallès Oriental",938460104,NA,NA,447040.252,4610274.071,2.364074677,41.642447105,NA,NA,"2020-03-18T07:55:52.000Z",NA,"POINT (2.3640747 41.64245)"
"478","F08020247","De Dios Culebras, Pilar",149,"MARTORELL",8114,"MARTORELL",8760,"CR","COMERÇ","5",3624729,"Farmàcia De Dios Culebras, Pilar","Farmàcia De Dios Culebras, Pilar","Salut|Farmàcies||",""," CR COMERS, 5/S.J",NA,NA,8760,"Martorell","Baix Llobregat",937753229,NA,NA,410343.166,4592449.943,1.926147039,41.478645054,NA,NA,"2020-03-18T07:57:03.000Z",NA,"POINT (1.926147 41.478645)"
"479","F08020254","Nofre Mercader, Berta",254,"VALL DEL GES",8285,"TORELLÓ",8570,"CR","MANLLEU","31",3624730,"Farmàcia Nofre Mercader, Berta","Farmàcia Nofre Mercader, Berta","Salut|Farmàcies||",""," CR MANLLEU, 31",NA,NA,8570,"Torelló","Osona",938592252,NA,NA,439476.841,4654944.12,2.2686951,42.044215503,NA,NA,"2020-03-18T07:57:16.000Z",NA,"POINT (2.268695 42.044216)"
"480","F08020293","Altirriba Pertegaz, Joan",271,"VILASSAR DE MAR",8219,"VILASSAR DE MAR",8340,"CR","SANTA MARIA","93",3624733,"Farmàcia Altirriba Pertegaz, Joan","Farmàcia Altirriba Pertegaz, Joan","Salut|Farmàcies||",""," CR STA. MARIA, 93",NA,NA,8340,"Vilassar de Mar","Maresme",937595958,NA,NA,448638.171,4594619.238,2.384600673,41.501551391,NA,NA,"2020-03-18T07:56:07.000Z",NA,"POINT (2.3846006 41.501553)"
"481","F08020335","Diaz Medina, Andres",90,"CALELLA",8035,"CALELLA",8370,"CR","ESGLESIA","360",3624735,"Farmàcia Diaz Medina, Andres","Farmàcia Diaz Medina, Andres","Salut|Farmàcies||",""," CR ESGLESIA, 360",NA,NA,8370,"Calella","Maresme",937662093,NA,NA,472477.383,4607341.349,2.669644127,41.617315748,NA,NA,"2020-03-18T07:57:31.000Z",NA,"POINT (2.669644 41.617317)"
"482","F08020342","Esteve Gatnau, Genar",115,"ESPARRAGUERA",8069,"COLLBATÓ",8293,"CR","SANT CORNELI","1",3624736,"Farmàcia Esteve Gatnau, Genar","Farmàcia Esteve Gatnau, Genar","Salut|Farmàcies||",""," CR SANT CORNELI, 1",NA,NA,8293,"Collbató","Baix Llobregat",937770076,NA,NA,402192.457,4602442.294,1.826917494,41.567678731,NA,NA,"2020-03-18T07:57:06.000Z",NA,"POINT (1.8269175 41.56768)"
"483","F08020381","Gaza Pausas, Elisabet",186,"PREMIÀ DE MAR",8172,"PREMIÀ DE MAR",8330,"GV","LLUIS COMPANYS","136",3624740,"Farmàcia Gaza Pausas, Elisabet","Farmàcia Gaza Pausas, Elisabet","Salut|Farmàcies||",""," CR GRAN VIA, 136",NA,NA,8330,"Premià de Mar","Maresme",937515800,NA,NA,446241.637,4593551.097,2.355983268,41.491773548,NA,NA,"2020-03-18T07:56:08.000Z",NA,"POINT (2.3559833 41.49177)"
"484","F08020409","Vila Fontarnau, Maria",238,"SANTA EUGÈNIA DE BERGA",8083,"FOLGUEROLES",8519,"AV","POETES CATALANS","27",3624742,"Farmàcia Vila Fontarnau, Maria","Farmàcia Vila Fontarnau, Maria","Salut|Farmàcies||",""," AV POETES CATALANS, 27",NA,NA,8519,"Folgueroles","Osona",938887085,NA,NA,443295.495,4643270.039,2.315959488,41.939363016,NA,NA,"2020-03-18T07:57:18.000Z",NA,"POINT (2.3159595 41.93936)"
"485","F08020423","Engel Cellier, Carles",394,"ROQUETES-CANYELLES",8043,"CANYELLES",8811,"AV","NOU","2",3624744,"Farmàcia Engel Cellier, Carles","Farmàcia Engel Cellier, Carles","Salut|Farmàcies||",""," CR NOU, 2",NA,NA,8811,"Canyelles","Garraf",938973044,NA,NA,393122.169,4571171.045,1.723682947,41.284909861,NA,NA,"2020-03-18T07:56:13.000Z",NA,"POINT (1.723683 41.28491)"
"486","F08020430","Segura Benante, Neus",131,"ANOIA RURAL",8104,"LA LLACUNA",8779,"PL","FORMICO","S/N",3624745,"Farmàcia Segura Benante, Neus","Farmàcia Segura Benante, Neus","Salut|Farmàcies||",""," PL FORMICO, S/N",NA,NA,8779,"Llacuna, la","Anoia",938976154,NA,NA,377464.371,4592205.106,1.532502754,41.472090613,NA,NA,"2020-03-18T07:57:24.000Z",NA,"POINT (1.5325028 41.47209)"
"487","F08020455","Garcia Lorente, Lara",275,"BADALONA 4",8015,"BADALONA",8918,"CR","JOAQUIM RUYRA","12",3624746,"Farmàcia Garcia Lorente, Lara","Farmàcia Garcia Lorente, Lara","Salut|Farmàcies||",""," CR JOAQUIM RUYRA, 00012",NA,NA,8918,"Badalona","Barcelonès",933831351,NA,NA,435864.181,4587880.95,2.23227551,41.439941007,NA,NA,"2020-03-18T07:56:55.000Z",NA,"POINT (2.2322755 41.43994)"
"488","F08020511","Gaya Montserrat, Santiago",176,"PENEDÈS RURAL",8145,"OLÈRDOLA",8734,"CR","CARRERADA","28",3624752,"Farmàcia Gaya Montserrat, Santiago","Farmàcia Gaya Montserrat, Santiago","Salut|Farmàcies||",""," CR CARRERADA, 28",NA,NA,8734,"Olèrdola","Alt Penedès",938903619,NA,NA,390621.529,4575615.085,1.693029076,41.324595368,NA,NA,"2020-03-18T07:57:09.000Z",NA,"POINT (1.693029 41.324596)"
"489","F08020575","Costa Botines, Carme",384,"CERDANYOLA-RIPOLLET",8180,"RIPOLLET",8291,"CR","MARE DE DEU DEL PILAR","10",3624756,"Farmàcia Costa Botines, Carme","Farmàcia Costa Botines, Carme","Salut|Farmàcies||",""," CR NOSTRA SENYORA DEL PILAR, 00010",NA,NA,8291,"Ripollet","Vallès Occidental",936921034,NA,NA,429129.105,4593771.229,2.150970947,41.492425688,NA,NA,"2020-03-18T07:56:05.000Z",NA,"POINT (2.150971 41.492424)"
"490","F08020631","Viñals Ferrer, Laia",131,"ANOIA RURAL",8048,"CARME",8787,"CR","SANT MARTI","44",3624760,"Farmàcia Viñals Ferrer, Laia","Farmàcia Viñals Ferrer, Laia","Salut|Farmàcies||",""," CR SANT MARTÍ, 44",NA,NA,8787,"Carme","Anoia",938080165,NA,NA,384946.394,4598609.497,1.620859111,41.530869273,NA,NA,"2020-03-18T07:57:25.000Z",NA,"POINT (1.6208591 41.53087)"
"491","F08020695","Junyent Santamaria, Elena",338,"PIERA",8162,"ELS HOSTALETS DE PIEROLA",8781,"CR","ESGLESIA","53",3622978,"Farmàcia Junyent Santamaria, Elena","Farmàcia Junyent Santamaria, Elena","Salut|Farmàcies||",""," CR ESGLESIA, 53",NA,NA,8781,"Hostalets de Pierola, els","Anoia",937712355,NA,NA,397275.799,4598923.414,1.768562584,41.535373517,NA,NA,"2020-03-18T07:57:24.000Z",NA,"POINT (1.7685626 41.535374)"
"492","F08020705","Guma Vich, Josep",218,"SANT SADURNÍ D'ANOIA",8122,"MEDIONA",8773,"CR","DOCTOR TRUETA","16",3622979,"Farmàcia Guma Vich, Josep","Farmàcia Guma Vich, Josep","Salut|Farmàcies||",""," CR DR.TRUETA, 16",NA,NA,8773,"Mediona","Alt Penedès",938985058,NA,NA,384075.687,4592631.786,1.611575487,41.476915586,NA,NA,"2020-03-18T07:57:09.000Z",NA,"POINT (1.6115755 41.476917)"
"493","F08020712","Bosch Gibert, Montserrat",218,"SANT SADURNÍ D'ANOIA",8287,"TORRELAVIT",8775,"CR","SEGIMON TOMEU","1 BIS",3622980,"Farmàcia Bosch Gibert, Montserrat","Farmàcia Bosch Gibert, Montserrat","Salut|Farmàcies||",""," CR SEGIMON TOMEU, 1BIS",NA,NA,8775,"Torrelavit","Alt Penedès",938995827,NA,NA,394089.522,4588978.955,1.732122515,41.445405786,NA,NA,"2020-03-18T07:57:08.000Z",NA,"POINT (1.7321225 41.445404)"
"494","F08020769","Talon March, Manuela",117,"ESPLUGUES DE LLOBREGAT 2",8077,"ESPLUGUES DE LLOBREGAT",8950,"CR","SANTA ROSA","5",3622983,"Farmàcia Talon March, Manuela","Farmàcia Talon March, Manuela","Salut|Farmàcies||",""," CR SANTA ROSA, 5",NA,NA,8950,"Esplugues de Llobregat","Baix Llobregat",933725852,NA,NA,424820.873,4581858.788,2.100846665,41.384744489,NA,NA,"2020-03-18T07:57:04.000Z",NA,"POINT (2.1008468 41.384743)"
"495","F08020790","Ventura Orriols, Emma",159,"MOIÀ",8079,"L'ESTANY",8148,"CR","RODOS","3",3622985,"Farmàcia Ventura Orriols, Emma","Farmàcia Ventura Orriols, Emma","Salut|Farmàcies||",""," CR RODOS, 003",NA,NA,8148,"Estany, l'","Moianès",938300722,NA,NA,426344.286,4635568.767,2.113609341,41.86860715,NA,NA,"2020-03-18T07:57:14.000Z",NA,"POINT (2.1136093 41.868607)"
"496","F08020913","Galceran Jo, Anna",320,"BARBERÀ DEL VALLÈS",8252,"BARBERÀ DEL VALLÈS",8210,"PS","DOCTOR MORAGAS","184",3622996,"Farmàcia Galceran Jo, Anna","Farmàcia Galceran Jo, Anna","Salut|Farmàcies||",""," CR DR.MORAGAS, 184",NA,NA,8210,"Barberà del Vallès","Vallès Occidental",937190252,NA,NA,427029.393,4596155.39,2.125530437,41.513709969,NA,NA,"2020-03-18T07:55:58.000Z",NA,"POINT (2.1255305 41.51371)"
"497","F08020938","Lozano Arroyo, Ismael",201,"SANT ANDREU DE LA BARCA",8196,"SANT ANDREU DE LA BARCA",8740,"CR","GUATEMALA","16",3622998,"Farmàcia Lozano Arroyo, Ismael","Farmàcia Lozano Arroyo, Ismael","Salut|Farmàcies||",""," CR GUATEMALA, 16",NA,NA,8740,"Sant Andreu de la Barca","Baix Llobregat",936533404,NA,NA,414493.133,4589010.885,1.976332183,41.448125936,NA,NA,"2020-03-18T07:57:01.000Z",NA,"POINT (1.9763322 41.448128)"
"498","F08020952","Palacios Aguilar, Enrique",375,"SANT VICENÇ DELS HORTS-2",8263,"SANT VICENÇ DELS HORTS",8620,"RB","ALBACETE","45",3622999,"Farmàcia Palacios Aguilar, Enrique","Farmàcia Palacios Aguilar, Enrique","Salut|Farmàcies||",""," CR ALBACETE, 127",NA,NA,8620,"Sant Vicenç dels Horts","Baix Llobregat",936566252,NA,NA,416288.628,4583409.666,1.998599616,41.397869511,NA,NA,"2020-03-18T07:56:58.000Z",NA,"POINT (1.9985996 41.39787)"
"499","F08020960","Sola Badia, Olga",115,"ESPARRAGUERA",8025,"EL BRUC",8294,"CR","BRUC DEL MIG","15 BIS",3623000,"Farmàcia Sola Badia, Olga","Farmàcia Sola Badia, Olga","Salut|Farmàcies||",""," CR BRUC DEL MIG, 15 bi",NA,NA,8294,"Bruc, el","Anoia",937710201,NA,NA,398330.124,4603771.404,1.780378251,41.579165857,NA,NA,"2020-03-18T07:57:07.000Z",NA,"POINT (1.7803782 41.579166)"
"500","F08020984","Juves Vidal, Pere",176,"PENEDÈS RURAL",8206,"SANT CUGAT SESGARRIGUES",8798,"CR","MILA I FONTANALS","18-20",3623002,"Farmàcia Juves Vidal, Pere","Farmàcia Juves Vidal, Pere","Salut|Farmàcies||",""," CR MILA I FONTANALS, 18-20",NA,NA,8798,"Sant Cugat Sesgarrigues","Alt Penedès",938970243,NA,NA,395690.075,4579754.953,1.75286819,41.362548928,NA,NA,"2020-03-18T07:57:08.000Z",NA,"POINT (1.7528682 41.36255)"
"501","F08021219","Brufau Tudela, Pere",319,"MONTGAT",8126,"MONTGAT",8390,"CM","VELL DE TIANA","56",3623013,"Farmàcia Brufau Tudela, Pere","Farmàcia Brufau Tudela, Pere","Salut|Farmàcies||",""," CM  VELL TIANA, 56",NA,NA,8390,"Montgat","Maresme",934690886,NA,NA,439490.365,4591448.318,2.275321,41.472353047,NA,NA,"2020-03-18T07:56:08.000Z",NA,"POINT (2.275321 41.472355)"
"502","F08021280","Olivella Miquel, Raquel",261,"VALLIRANA",8295,"VALLIRANA",8759,"CR","MIQUEL BATLLE","14",3623015,"Farmàcia Olivella Miquel, Raquel","Farmàcia Olivella Miquel, Raquel","Salut|Farmàcies||",""," CR MIQUEL BATLLE, 14",NA,NA,8759,"Vallirana","Baix Llobregat",936601046,NA,NA,410649.303,4581852.846,1.931379534,41.38324187,NA,NA,"2020-03-18T07:56:58.000Z",NA,"POINT (1.9313796 41.383244)"
"503","F08021297","Caus Fumaña, Marta",104,"CERDANYOLA DEL VALLÈS 1",8266,"CERDANYOLA DEL VALLÈS",8193,"PL","DEL PI","5",3623016,"Farmàcia Caus Fumaña, Marta","Farmàcia Caus Fumaña, Marta","Salut|Farmàcies||",""," PL PI, 5",NA,NA,8193,"Cerdanyola del Vallès","Vallès Occidental",936914655,NA,NA,424070.333,4594786.536,2.090246298,41.501106575,NA,NA,"2020-03-18T07:55:57.000Z",NA,"POINT (2.0902462 41.501106)"
"504","F08021402","Lauroba Canaleta, Carolina",123,"GAVÀ 2",8089,"GAVÀ",8850,"CR","CASTELLDEFELS","S/N",3623022,"Farmàcia Lauroba Canaleta, Carolina","Farmàcia Lauroba Canaleta, Carolina","Salut|Farmàcies||",""," CR AUTOVIA CASTELLDEFELS, KM.16",NA,NA,8850,"Gavà","Baix Llobregat",936332133,NA,NA,416683.517,4569165.767,2.005276455,41.269624951,NA,NA,"2020-03-18T07:57:04.000Z",NA,"POINT (2.0052764 41.269627)"
"505","F08021547","Alamo Ruiz, Trinitat",131,"ANOIA RURAL",8103,"JORBA",8719,"PG","DE LES ERES","6",3623139,"Farmàcia Alamo Ruiz, Trinitat","Farmàcia Alamo Ruiz, Trinitat","Salut|Farmàcies||",""," PG DE LES ERES, 6",NA,NA,8719,"Jorba","Anoia",938094102,NA,NA,378855.032,4606441.495,1.546284084,41.600493388,NA,NA,"2020-03-18T07:57:24.000Z",NA,"POINT (1.5462841 41.600494)"
"506","F08021610","Bernal Piñol, Carlota",361,"EL MASNOU-ALELLA",8003,"ALELLA",8328,"CT","MASNOU A GRANOLLERS","30",3623144,"Farmàcia Bernal Piñol, Carlota","Farmàcia Bernal Piñol, Carlota","Salut|Farmàcies||",""," CR MASNOU, 0030",NA,NA,8328,"Alella","Maresme",935400383,NA,NA,441941.568,4592706.013,2.304554035,41.483862074,NA,NA,"2020-03-18T07:56:11.000Z",NA,"POINT (2.304554 41.483864)"
"507","F08021642","Miñarro Ragón, David",309,"RUBÍ 1",8184,"RUBÍ",8191,"CR","SEGOVIA","1",3623145,"Farmàcia Miñarro Ragón, David","Farmàcia Miñarro Ragón, David","Salut|Farmàcies||",""," CR SEGÒVIA, 00001",NA,NA,8191,"Rubí","Vallès Occidental",NA,NA,NA,420120.514,4594516.788,2.042963371,41.498293122,NA,NA,"2020-03-18T07:56:04.000Z",NA,"POINT (2.0429633 41.498295)"
"508","F08021716","Torroella Puig, Cristina",230,"SANTA PERPÈTUA DE LA MOGODA",8260,"SANTA PERPÈTUA DE MOGODA",8130,"AV","SETZE","40",3623151,"Farmàcia Torroella Puig, Cristina","Farmàcia Torroella Puig, Cristina","Salut|Farmàcies||",""," AV SETZE, 40",NA,NA,8130,"Santa Perpètua de Mogoda","Vallès Occidental",NA,NA,NA,432260.859,4596684.615,2.18815775,41.518936032,NA,NA,"2020-03-18T07:55:57.000Z",NA,"POINT (2.1881578 41.518936)"
"509","F08021762","Lluch Villamor, Maria Roser",205,"SANT BOI DE LLOBREGAT 4",8200,"SANT BOI DE LLOBREGAT",8830,"CR","JOSEP MARIEGES","17",3623156,"Farmàcia Lluch Villamor, Maria Roser","Farmàcia Lluch Villamor, Maria Roser","Salut|Farmàcies||",""," CR JOSEP MARIAGES, 17",NA,NA,8830,"Sant Boi de Llobregat","Baix Llobregat",936303122,NA,NA,419895.792,4576374.653,2.042673768,41.334876778,NA,NA,"2020-03-18T07:57:01.000Z",NA,"POINT (2.0426738 41.334877)"
"510","F08021794","Alemany Inglada, Pere",147,"MANRESA 3",8113,"MANRESA",8243,"CT","SANTPEDOR","228-230",3623159,"Farmàcia Alemany Inglada, Pere","Farmàcia Alemany Inglada, Pere","Salut|Farmàcies||",""," CT SANTPEDOR, 228-2",NA,NA,8243,"Manresa","Bages",938784040,NA,NA,402967.58,4621565.634,1.833107876,41.739985479,NA,NA,"2020-03-18T07:57:22.000Z",NA,"POINT (1.8331078 41.739986)"
"511","F08021811","Descals Vilarnau, Mercè",237,"SÚRIA",8229,"SANT MATEU DE BAGES",8263,"CT","CARDONA - VALLS TORRUELLA","S/N",3623161,"Farmàcia Descals Vilarnau, Mercè","Farmàcia Descals Vilarnau, Mercè","Salut|Farmàcies||",""," CT CARDONA.VALLS TORRUELLA, S/N",NA,NA,8263,"Sant Mateu de Bages","Bages",938696060,NA,NA,393917.507,4633691.937,1.722131069,41.848023155,NA,NA,"2020-03-18T07:57:21.000Z",NA,"POINT (1.722131 41.848022)"
"512","F08021875","Cardona Regada, Artur",360,"MARTORELL RURAL",8066,"CASTELLVÍ DE ROSANES",8769,"CR","DEL SERRAL","1",3623167,"Farmàcia Cardona Regada, Artur","Farmàcia Cardona Regada, Artur","Salut|Farmàcies||",""," CR DEL SERRAL, 1",NA,NA,8769,"Castellví de Rosanes","Baix Llobregat",937741013,NA,NA,408115.867,4589324.861,1.899950351,41.45024892,NA,NA,"2020-03-18T07:57:06.000Z",NA,"POINT (1.8999504 41.45025)"
"513","F08021890","Munmany Boix, Esteve",351,"VIC-2 SUD",8298,"VIC",8505,"PL","DE LA CREU","1",3623169,"Farmàcia Munmany Boix, Esteve","Farmàcia Munmany Boix, Esteve","Salut|Farmàcies||",""," PG CREU DEL MARCÉ, 1",NA,NA,8500,"Vic","Osona",NA,NA,NA,438588.94,4640718.333,2.259453393,41.916030004,NA,NA,"2020-03-18T07:57:16.000Z",NA,"POINT (2.2594533 41.91603)"
"514","F08021900","Ordis Trulls, Anna",104,"CERDANYOLA DEL VALLÈS 1",8266,"CERDANYOLA DEL VALLÈS",8290,"AV","ARGENTINA","1",3623170,"Farmàcia Ordis Trulls, Anna","Farmàcia Ordis Trulls, Anna","Salut|Farmàcies||",""," AV ARGENTINA, 00001",NA,NA,8290,"Cerdanyola del Vallès","Vallès Occidental",935807859,NA,NA,427166.037,4594221.192,2.1274017,41.49630225,NA,NA,"2020-03-18T07:55:57.000Z",NA,"POINT (2.1274016 41.496304)"
"515","F08021917","Amate Costa, Gemma",252,"TERRASSA F",8279,"TERRASSA",8226,"CR","TARRAGONA","123",3623171,"Farmàcia Amate Costa, Gemma","Farmàcia Amate Costa, Gemma","Salut|Farmàcies||",""," CR TARRAGONA, 123 B",NA,NA,8226,"Terrassa","Vallès Occidental",937351052,NA,NA,418265.597,4603987.261,2.01945502,41.583397815,NA,NA,"2020-03-18T07:55:56.000Z",NA,"POINT (2.019455 41.583397)"
"516","F08021949","Giner Ferrando, Gemma Susana",82,"BERGA",8024,"BORREDÀ",8619,"PL","MAJOR","12",3623174,"Farmàcia Giner Ferrando, Gemma Susana","Farmàcia Giner Ferrando, Gemma Susana","Salut|Farmàcies||",""," PL MAJOR, 12",NA,NA,8619,"Boadella i les Escaules","Berguedà",938239090,NA,NA,416874.213,4665333.539,1.994144204,42.135708777,NA,NA,"2020-03-18T07:57:19.000Z",NA,"POINT (1.9941442 42.135708)"
"517","F08022075","Parera Bayo, Montserrat",149,"MARTORELL",8114,"MARTORELL",8760,"PL","DE LA VILA","11",3623186,"Farmàcia Parera Bayo, Montserrat","Farmàcia Parera Bayo, Montserrat","Salut|Farmàcies||",""," PL DE LA VILA, 11",NA,NA,8760,"Martorell","Baix Llobregat",NA,NA,NA,410639.527,4591970.836,1.929767055,41.474363342,NA,NA,"2020-03-18T07:57:03.000Z",NA,"POINT (1.929767 41.474365)"
"518","F08022082","Cladellas Oliveras, Telma",363,"SANT QUIRZE DEL VALLÈS",8238,"SANT QUIRZE DEL VALLÈS",8192,"AV","DEL VALLES","27",3623187,"Farmàcia Cladellas Oliveras, Telma","Farmàcia Cladellas Oliveras, Telma","Salut|Farmàcies||",""," AV DEL VALLES, 27",NA,NA,8192,"Sant Quirze del Vallès","Vallès Occidental",937214036,NA,NA,422606.982,4597933.004,2.072310724,41.529304429,NA,NA,"2020-03-18T07:56:00.000Z",NA,"POINT (2.0723107 41.529305)"
"519","F08022251","Lagarda Bös, Diana",391,"PALAU-SOLITÀ I PLEGAMANS",8156,"PALAU-SOLITÀ I PLEGAMANS",8184,"AV","CATALUNYA","138",3623297,"Farmàcia Lagarda Bös, Diana","Farmàcia Lagarda Bös, Diana","Salut|Farmàcies||",""," AV CATALUNYA, 138",NA,NA,8184,"Palau-solità i Plegamans","Vallès Occidental",NA,NA,NA,431716.294,4603544.223,2.180852315,41.580670522,NA,NA,"2020-03-18T07:56:06.000Z",NA,"POINT (2.1808524 41.58067)"
